code,nombre,name
44922000,Creta y dolomita.,Chalk and dolomite.
44922100,Creta.,Chalk.
44922200,Dolomita.,Dolomite.
44930000,Pizarra.,Slate.
45000000,Trabajos de construcción.,Construction work.
45100000,Trabajos de preparación del terreno.,Site preparation work.
45110000,Trabajos de demolición de inmuebles y movimiento de tierras.,Building demolition and wrecking work and earthmoving work.
45111000,"Trabajos de demolición, explanación y limpieza del terreno.","Demolition, site preparation and clearance work."
45111100,Trabajos de demolición.,Demolition work.
45111200,Trabajos de explanación y limpieza del terreno.,Site preparation and clearance work.
45111210,Trabajos de voladura y consiguiente retirada de rocas.,Blasting and associated rock-removal work.
45111211,Trabajos de voladura.,Blasting work.
45111212,Trabajos de retirada de rocas.,Rock-removal work.
45111213,Trabajos de limpieza del terreno.,Site-clearance work.
45111214,Trabajos de evacuación de escombros de demolición.,Blast-clearing work.
45111220,Trabajos de desbrozo.,Scrub-removal work.
45111230,Trabajos de estabilización del terreno.,Ground-stabilisation work.
45111240,Trabajos de drenaje del terreno.,Ground-drainage work.
45111250,Trabajos de estudio del suelo.,Ground investigation work.
45111260,Trabajos de preparación del terreno para la minería.,Site-preparation work for mining.
45111290,Trabajos primarios para servicios.,Primary works for services.
45111291,Trabajos de ordenación del terreno.,Site-development work.
45111300,Trabajos de desmantelamiento.,Dismantling works.
45111310,Trabajos de desmantelamiento para instalaciones militares.,Dismantling works for military installations.
45111320,Trabajos de desmantelamiento para instalaciones de seguridad.,Dismantling works for security installations.
45112000,Trabajos de excavación y movimiento de tierras.,Excavating and earthmoving work.
45112100,Trabajos de excavación de zanjas.,Trench-digging work.
45112200,Trabajos de desmonte de suelos.,Soil-stripping work.
45112210,Trabajos de levantamiento de las capas superficiales.,Topsoil-stripping work.
45112300,Trabajos de relleno y recuperación del suelo.,Infill and land-reclamation work.
45112310,Trabajos de relleno.,Infill work.
45112320,Trabajos de recuperación del suelo.,Land-reclamation work.
45112330,Trabajos de recuperación del terreno.,Site-reclamation work.
45112340,Trabajos de descontaminación de suelos.,Soil-decontamination work.
45112350,Aprovechamiento de tierras estériles.,Reclamation of waste land.
45112360,Trabajos de rehabilitación del suelo.,Land rehabilitation work.
45112400,Trabajos de excavación.,Excavating work.
45112410,Trabajos de excavación de sepulturas.,Grave-digging work.
45112420,Trabajos de excavación del basamento.,Basement excavation work.
45112440,Terraplenado de laderas.,Terracing of hillsides.
45112441,Trabajos de terraplenado.,Terracing work.
45112450,Obras de excavación en yacimientos arqueológicos.,Excavation work at archaeological sites.
45112500,Trabajos de movimiento de tierras.,Earthmoving work.
45112600,Corte y relleno.,Cut and fill.
45112700,Trabajos de paisajismo.,Landscaping work.
45112710,Trabajos de paisajismo en zonas verdes.,Landscaping work for green areas.
45112711,Trabajos de paisajismo en parques.,Landscaping work for parks.
45112712,Trabajos de paisajismo en jardines.,Landscaping work for gardens.
45112713,Paisajismo para jardines de terraza.,Landscaping work for roof gardens.
45112714,Trabajos de paisajismo en cementerios.,Landscaping work for cemeteries.
45112720,Trabajos de paisajismo en zonas deportivas y recreativas.,Landscaping work for sports grounds and recreational areas.
45112721,Trabajos de paisajismo en campos de golf.,Landscaping work for golf courses.
45112722,Trabajos de paisajismo de campos de equitación.,Landscaping work for riding areas.
45112723,Trabajos de paisajismo en parques infantiles.,Landscaping work for playgrounds.
45112730,Paisajismo en carreteras y autopistas.,Landscaping work for roads and motorways.
45112740,Obras de paisajismo en aeropuertos.,Landscaping work for airports.
45113000,Trabajos a pie de obra.,Siteworks.
45120000,Trabajos de perforación y sondeo.,Test drilling and boring work.
45121000,Trabajos de perforación.,Test drilling work.
45122000,Trabajos de sondeo.,Test boring work.
45200000,Trabajos generales de construcción de inmuebles y obras de ingeniería civil.,Works for complete or part construction and civil engineering work.
45210000,Trabajos de construcción de inmuebles.,Building construction work.
45211000,Trabajos de construcción de inmuebles de viviendas colectivas y unifamiliares.,Construction work for multi-dwelling buildings and individual houses.
45211100,Trabajos de construcción para viviendas.,Construction work for houses.
45211200,Trabajos de construcción de viviendas tuteladas.,Sheltered housing construction work.
45211300,Trabajos de construcción de viviendas.,Houses construction work.
45211310,Trabajos de construcción de cuartos de baño.,Bathrooms construction work.
45211320,Trabajos de construcción de porches.,Porches construction work.
45211340,Trabajos de construcción de inmuebles de viviendas colectivas.,Multi-dwelling buildings construction work.
45211341,Trabajos de construcción de pisos.,Flats construction work.
45211350,Trabajos de construcción de inmuebles multifuncionales.,Multi-functional buildings construction work.
45211360,Trabajos de construcción de desarrollo urbano.,Urban development construction work.
45211370,Trabajos de construcción de saunas.,Construction works for saunas.
45212000,"Trabajos de construcción de edificios relacionados con el ocio, los deportes, la cultura y el alojamiento y restaurantes.","Construction work for buildings relating to leisure, sports, culture, lodging and restaurants."
45212100,Trabajos de construcción de instalaciones de ocio.,Construction work of leisure facilities.
45212110,Trabajos de construcción de centros de ocio.,Leisure centre construction work.
45212120,Trabajos de construcción de parques temáticos.,Theme park construction work.
45212130,Trabajos de construcción de parques de atracciones.,Amusement park construction work.
45212140,Instalación de recreo.,Recreation installation.
45212150,Trabajos de construcción de cines.,Cinema construction work.
45212160,Trabajos de construcción de casinos.,Casino construction work.
45212170,Trabajos de construcción de edificios para actividades de recreo.,Entertainment building construction work.
45212171,Trabajos de construcción de centros de esparcimiento.,Entertainment centre construction work.
45212172,Trabajos de construcción de centros de recreo.,Recreation centre construction work.
45212180,Trabajos de construcción de taquillas de billetes.,Ticket offices construction work.
45212190,Obras de protección contra el sol.,Sun-protection works.
45212200,Trabajos de construcción de instalaciones deportivas.,Construction work for sports facilities.
45212210,Trabajos de construcción de instalaciones deportivas para la práctica de un solo deporte.,Single-purpose sports facilities construction work.
45212211,Trabajos de construcción de pistas de patinaje.,Ice rink construction work.
45212212,Trabajos de construcción de piscinas.,Construction work for swimming pool.
45212213,Trabajos de marcado para instalaciones deportivas.,Sport markings works.
45212220,Trabajos de construcción de instalaciones polideportivas.,Multi-purpose sports facilities construction work.
45212221,Trabajos de construcción de estructuras para campos de deportes.,Construction work in connection with structures for sports ground.
45212222,Trabajos de construcción de gimnasios.,Gymnasium construction work.
45212223,Trabajos de construcción de instalaciones para deportes de invierno.,Winter-sports facilities construction work.
45212224,Trabajos de construcción de estadios.,Stadium construction work.
45212225,Trabajos de construcción de polideportivos.,Sports hall construction work.
45212230,Instalación de vestuarios.,Installation of changing rooms.
45212290,Reparación y mantenimiento de instalaciones deportivas.,Repair and maintenance work in connection with sports facilities.
45212300,Trabajos de construcción de edificios culturales y relacionados con el arte.,Construction work for art and cultural buildings.
45212310,Trabajos de construcción de edificios relacionados con exposiciones.,Construction work for buildings relating to exhibitions.
45212311,Trabajos de construcción de galerías de arte.,Art gallery construction work.
45212312,Trabajos de construcción de centros de exposiciones.,Exhibition centre construction work.
45212313,Trabajos de construcción de museos.,Museum construction work.
45212314,Trabajos de construcción de monumentos históricos o conmemorativos.,Historical monument or memorial construction work.
45212320,Trabajos de construcción de edificios relacionados con actividades artísticas.,Construction work for buildings relating to artistic performances.
45212321,Trabajos de construcción de auditorios.,Auditorium construction work.
45212322,Trabajos de construcción de teatros.,Theatre construction work.
45212330,Trabajos de construcción de bibliotecas.,Library construction work.
45212331,Trabajos de construcción de bibliotecas multimedia.,Multimedia library construction work.
45212340,Trabajos de construcción de salas de conferencias.,Lecture hall construction work.
45212350,Edificios de interés histórico o arquitectónico.,Buildings of particular historical or architectural interest.
45212351,Trabajos de construcción de monumentos prehistóricos.,Prehistoric monument construction work.
45212352,Trabajos de construcción de monumentos industriales.,Industrial monument construction work.
45212353,Trabajos de construcción de palacios.,Palace construction work.
45212354,Trabajos de construcción de castillos.,Castle construction work.
45212360,Trabajos de construcción de edificios religiosos.,Religious buildings construction work.
45212361,Trabajos de construcción de iglesias.,Church construction work.
45212400,Edificios de alojamiento y de restauración.,Accommodation and restaurant buildings.
45212410,Trabajos de construcción de edificios de alojamiento.,Construction work for lodging buildings.
45212411,Trabajos de construcción de hoteles.,Hotel construction work.
45212412,Trabajos de construcción de albergues.,Hostel construction work.
45212413,Trabajos de construcción de alojamientos de corta duración.,Short-stay accommodation construction work.
45212420,Trabajos de construcción de restaurantes y establecimientos similares.,Construction work for restaurants and similar facilities.
45212421,Trabajos de construcción de restaurantes.,Restaurant construction work.
45212422,Trabajos de construcción de cantinas.,Canteen construction work.
45212423,Trabajos de construcción de cafeterías.,Cafeteria construction work.
45212500,Transformación de cocinas o restaurantes.,Kitchen or restaurant conversion.
45212600,Trabajos de construcción de pabellones.,Pavilion construction work.
45213000,"Trabajos de construcción de locales comerciales, almacenes y edificios industriales, edificios relacionados con el transporte.","Construction work for commercial buildings, warehouses and industrial buildings, buildings relating to transport."
45213100,Trabajos de construcción de edificios comerciales.,Construction work for commercial buildings.
45213110,Trabajos de construcción de establecimientos comerciales.,Shop buildings construction work.
45213111,Trabajos de construcción de centros comerciales.,Shopping centre construction work.
45213112,Trabajos de construcción de comercios.,Shop units construction work.
45213120,Trabajos de construcción de oficinas de correos.,Post office construction work.
45213130,Trabajos de construcción de bancos.,Bank construction work.
45213140,Trabajos de construcción de mercados.,Market construction work.
45213141,Trabajos de construcción de mercados cubiertos.,Covered market construction work.
45213142,Trabajos de construcción de mercados al aire libre.,Open-air market construction work.
45213150,Trabajos de construcción de edificios de oficinas.,Office block construction work.
45213200,Trabajos de construcción de almacenes y edificios industriales.,Construction work for warehouses and industrial buildings.
45213210,Instalaciones de depósitos frigoríficos.,Cold-storage installations.
45213220,Trabajos de construcción de locales de almacenamiento.,Construction work for warehouses.
45213221,Trabajos de construcción de almacenes.,Warehouse stores construction work.
45213230,Trabajos de construcción de mataderos.,Abattoir construction work.
45213240,Trabajos de construcción de edificios agrícolas.,Agricultural buildings construction work.
45213241,Trabajos de construcción de graneros.,Barn construction work.
45213242,Trabajos de construcción de establos.,Cowsheds construction work.
45213250,Trabajos de construcción de edificios industriales.,Construction work for industrial buildings.
45213251,Trabajos de construcción de locales industriales.,Industrial units construction work.
45213252,Trabajos de construcción de talleres.,Workshops construction work.
45213260,Trabajos de construcción de depósitos.,Stores depot construction work.
45213270,Trabajos de construcción de plantas de reciclado.,Construction works for recycling station.
45213280,Trabajos de construcción de instalaciones de compostaje.,Construction works for compost facility.
45213300,Edificios relacionados con el transporte.,Buildings associated with transport.
45213310,Trabajos de construcción de edificios relacionados con el transporte por carretera.,Construction work for buildings relating to road transport.
45213311,Trabajos de construcción de estaciones de autobuses.,Bus station construction work.
45213312,Trabajos de construcción de edificios de estacionamiento de vehículos.,Car park building construction work.
